"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"Batde5_85425",34.2510875000496,7.75299847090016,18.0742908274666,18.2059685988485
"Batde5_34108",303.598563399911,72.421187240312,32.3648064760981,23.8005249617217
"Batde5_84849",668,148,144,111
"Batde5_85851",1362,413,2682,2778
"Batde5_21879",710,275,174,133
"Batde5_34109",876,292,2027,2231
"Batde5_15498",919,264,524,383
"Batde5_36460",983,273,2204,2101
"Batde5_8676",1281,386,143,65
"Batde5_3181",98,40,53,30
"Batde5_34112",1081,377,687,750
"Batde5_15500",134,33,39,36
"Batde5_85853",304.988608578085,110.631385812111,87,54
"Batde5_9024",52,11,10,12
"Batde5_84855",2502,901,8158,9529
"Batde5_4481",258,55,108,83
"Batde5_2475",533,194,25,49
"Batde5_5121",152,40,31,17
"Batde5_84858",514,157,66,59
"Batde5_84859",532,154,128,87
"Batde5_21894",631,165,95,65
"Batde5_21895",256,84,31,22
"Batde5_34115",919,290,1785,1798
"Batde5_84861",1421,461,5559,5807
"Batde5_85420",353,149,432,504
"Batde5_21899",70,14,11,8
"Batde5_21900",1009,349,1925,2197
"Batde5_84863",143,42,66,49
"Batde5_84864",594,177,1153,1052
"Batde5_36464",93,25,38,35
"Batde5_21904",10.9920556554711,6.27043876085663,9.10858572515316,3.24769933592178
"Batde5_7937",89.0079443445289,35.7295612391434,13.8914142748468,8.75230066407822
"Batde5_29250",292,78,64,47
"Batde5_85415",949,248,292,150
"Batde5_21908",79,32,18,5
"Batde5_85414",71,46,20,11
"Batde5_85413",93,42,13,16
"Batde5_9076",1010,376,2085,2041
"Batde5_34118",769,293,1606,1743
"Batde5_21912",72,16,236,261
"Batde5_21913",35655,10528,12255,9331
"Batde5_5326",170,29,37,29
"Batde5_85860",90,23,36,29
"Batde5_85412",30,4,17,10
"Batde5_21917",874,334,2498,2804
"Batde5_36466",1818,444,2090,2252
"Batde5_85410",106.011391421915,17.3686141878891,0,0
"Batde5_21920",81,19,316,402
"Batde5_34122",224,73,143,114
"Batde5_34123",2496,781,5903,6177
"Batde5_85408",16,4,9,7
"Batde5_85407",0,0,0,0
"Batde5_84872",3674.4427535915,1166.10873537157,591.118285038034,362.648447155705
"Batde5_84873",280.01652419709,93.1134488028736,42.5685031836522,34.7166803473879
"Batde5_85405",124.615280088394,34.7184173849889,17.3471372881719,0
"Batde5_21927",475,199,56,38
"Batde5_8123",123,50,15,11
"Batde5_21929",101,27,41,23
"Batde5_21930",332,137,35,33
"Batde5_85403",93,14,17,11
"Batde5_34126",2213,976,226,181
"Batde5_84876",3134,836,426,265
"Batde5_18460",3023,812,470,290
"Batde5_85402",201,58,34,19
"Batde5_84879",1410,397,1633,1577
"Batde5_84881",14,5,1,1
"Batde5_85862",97,38,1,3
"Batde5_85400",1,4,0,0
"Batde5_85863",0.8664509709023,0,5.72178499683067,10.8385529660135
"Batde5_21940",1,0,0,1
"Batde5_21941",0,0,0,0
"Batde5_84882",14.773981280648,1.50660857994315,19.9123668825706,16.8474939587594
"Batde5_21943",10.4907899840854,4.14766705943459,23.2562531477515,23.2501872330747
"Batde5_31171",1480,571,3208,3779
"Batde5_9115",650,202,209,111
"Batde5_85864",43,10,16,12
"Batde5_15515",1753,504,4308,4508
"Batde5_84886",38,12,5,1
"Batde5_34132",544,177,105,75
"Batde5_15519",1238,429,2131,2406
"Batde5_8166",1869.91979206356,510.323117142789,197.907478565743,95.6285693986168
"Batde5_29269",10461.7681924552,3099.14075383824,1191,639.741094292961
"Batde5_84890",1299,370,2714,2834
"Batde5_21954",79,29,4,14
"Batde5_21955",779,264,263,186
"Batde5_8584",5093,1711,14200,14867
"Batde5_21957",515,187,83,80
"Batde5_18471",179,40,35,12
"Batde5_85865",287,70,47,25
"Batde5_21960",101,45,11,11
"Batde5_1820",165,63,287,325
"Batde5_85868",282,108,57,25
"Batde5_8550",736,223,264,239
"Batde5_84897",1435,326,456,290
"Batde5_85869",147,41,59,72
"Batde5_85870",1356,375,668,618
"Batde5_85397",393,143,73,59
"Batde5_84898",153,34,39,26
"Batde5_21968",246,93,281,318
"Batde5_84900",258,65,184,111
"Batde5_32725",2314,663,337,196
"Batde5_29274",361,110,295,279
"Batde5_84902",1745,569,4618,4443
"Batde5_21973",313.382491301031,84.2624808613745,22.1038408131028,16.5847613044681
"Batde5_84903",45.1811293820846,6.88655119712643,12.4314913118241,3.28331965261214
"Batde5_84904",1089,458,110,64
"Batde5_21976",310,84,63,37
"Batde5_15526",520,118,196,168
"Batde5_21978",711,246,364,445
"Batde5_21979",212,61,64,42
"Batde5_85392",731,191,1200,1327
"Batde5_15529",980,305,232,138
"Batde5_21982",823,273,1534,1617
"Batde5_21983",569,147,955,905
"Batde5_84907",434,153,40,42
"Batde5_84908",832.662519142531,248.542932942991,1467.16327724849,1663.30854803696
"Batde5_85874",194.370178353086,48.5796080617511,460.8585086719,456.720084815856
"Batde5_21987",0,0,0,6
"Batde5_21988",161.30828352176,54.191163010871,135.321351319323,139.173487440926
"Batde5_34140",252.22352360157,86.8667615145117,708.258083425937,833.390948202355
"Batde5_85389",1.0732989563695,1.8087221567609,3.78500866942382,12.4910621299997
"Batde5_84910",403,133,148,136
"Batde5_84911",1121,384,378,318
"Batde5_85388",90,24,69,63
"Batde5_18481",1169,353,308,217
"Batde5_8371",401,100,833,849
"Batde5_34143",157,48,23,15
"Batde5_85876",134,41,18,15
"Batde5_34144",1024,277,2039,2067
"Batde5_21999",41,11,55,47
"Batde5_34145",294,107,59,40
"Batde5_84916",165,37,32,18
"Batde5_85386",56,24,9,5
"Batde5_8254",286,88,33,24
"Batde5_22004",1,1,6,2.34192480764291
"Batde5_84918",3820,1084,1073,876
"Batde5_85877",249,87,59,120
"Batde5_7893",104,31,23,20
"Batde5_22008",536,112,130,108
"Batde5_9186",579,203,416,445
"Batde5_22010",190,42,22,10
"Batde5_8038",388,130,57,38
"Batde5_85878",725,134,401,372
"Batde5_84922",2144,447,596,506
"Batde5_18488",3178,994,1710,1652
"Batde5_22015",22,10,1,4
"Batde5_85380",4,0,0,1
"Batde5_22016",1499,509,195,102
"Batde5_22017",1051,284,1248,1427
"Batde5_8359",263,108,643,802
"Batde5_84926",174,44,71,63
"Batde5_22020",606,211,105,149
"Batde5_85880",340,112,650,700
"Batde5_85377",28,9,1,0
"Batde5_84927",438,175,83,36
"Batde5_85881",122,40,20,9
"Batde5_22024",58,24,10,11
"Batde5_29284",93,27,42,40
"Batde5_85372",211,72,198,194
"Batde5_34150",530,127,210,122
"Batde5_68",818,269,128,62
"Batde5_85369",226,76,31,19
"Batde5_85368",87,32,10,4
"Batde5_22031",182,29,58,62
"Batde5_84929",1060,342,210,102
"Batde5_8814",255,73,184,191
"Batde5_22034",393,122,49,33
"Batde5_32736",2785,888,361,192
"Batde5_8480",791,227,272,213
"Batde5_22037",615,200,1018,1107
"Batde5_22038",220,79,23,14
"Batde5_5975",123,39,10,5
"Batde5_22040",436,138,39,35
"Batde5_8511",48,15,5,7
"Batde5_22042",2,0,4,0
"Batde5_22043",207,65,229,230
"Batde5_84932",605,173,59,38
"Batde5_22045",37,26,12,14
"Batde5_36487",3313,1022,10820,13771
"Batde5_18497",201,82,30,35
"Batde5_36488",94,41,22,24
"Batde5_7482",48,18,8,7
"Batde5_22050",107,23,1,7
"Batde5_22051",63,37,5,9
"Batde5_34155",2030,529,457,243
"Batde5_84937",14,3,5,6
"Batde5_15558",383,124,43,29
"Batde5_85888",159,52,48,41
"Batde5_85889",766,253,433,437
"Batde5_34157",2836,744,443,258
"Batde5_22057",118,31,21,20
"Batde5_85890",1923,711,4178,4460
"Batde5_8175",378,96,410,396
"Batde5_8543",209,80,39,26
"Batde5_22061",2123,554,3586,3678
"Batde5_34159",2834,850,6445,6897
"Batde5_84945",467,143,154,124
"Batde5_34160",434,124,45,42
"Batde5_8312",791,239,117,69
"Batde5_85892",125,30,20,21
"Batde5_85359",202,64,24,23
"Batde5_85358",478,114,208,164
"Batde5_22068",1377,444,3854,3383
"Batde5_22069",521,180,390,292
"Batde5_85893",412,99,127,148
"Batde5_9100",170,46,28,33
"Batde5_34161",1655,540,2025,1890
"Batde5_85894",50,17,67,69
"Batde5_32741",3685,1117,7159,6669
"Batde5_85895",264,96,313,264
"Batde5_15564",2144,627,239,114
"Batde5_84952",626,151,84,50
"Batde5_29299",1713,442,1101,962
"Batde5_22077",138,37,42,46
"Batde5_22078",2,0,5,4
"Batde5_84954",575,197,1266,1230
"Batde5_22080",148,45,242,267
"Batde5_34164",3042,968,7942,9237
"Batde5_34165",1742,451,2779,2456
"Batde5_22083",636,195,134,79
"Batde5_5215",161,65,23,23
"Batde5_22085",239,45,27,9
"Batde5_22086",375.730384344895,202.100632981982,49.5589013868703,25.1856714906963
"Batde5_22087",694,266,1463,1484
"Batde5_15567",353,100,61,32
"Batde5_15571",2175,788,584,442
"Batde5_36496",3808,1137,10933,11461
"Batde5_34169",764,232,369,314
"Batde5_22093",33,15,11,14
"Batde5_34170",1029,297,142,116
"Batde5_84963",186,80,77,64
"Batde5_36497",851,226,1306,1189
"Batde5_85352",49,13,18,10
"Batde5_85900",363,111,36,14
"Batde5_36498",192,53,226,254
"Batde5_22100",113,36,15,13
"Batde5_85901",139,40,27,17
"Batde5_15575",764,218,52,40
"Batde5_22103",645,253,55,41
"Batde5_8182",1624,426,1145,1052
"Batde5_8189",136,29,85,61
"Batde5_9192",125,39,131,139
"Batde5_34175",88,39,14,5
"Batde5_34176",807,240,583,487
"Batde5_34177",4080,1241,3376,3154
"Batde5_84971",526.62262358686,147.455522472079,220.232980765705,224.166435535703
"Batde5_34178",1256.37737641314,409.544477527921,4589.76701923429,4726.8335644643
"Batde5_18530",553,158,1100,1042
"Batde5_22112",287,90,37,22
"Batde5_22113",107,32,13,2
"Batde5_22114",129,42,9,10
"Batde5_34181",1102,390,104,70
"Batde5_18531",444,113,338,324
"Batde5_22117",999,267,1748,1864
"Batde5_22118",75,36,17,21
"Batde5_36502",1623,430,164,105
"Batde5_36503",363,121,41,32
"Batde5_84977",228,58,83,69
"Batde5_34185",1245,391,2681,3008
"Batde5_7706",2225,610,4033,4639
"Batde5_84979",2008,647,6925,8029
"Batde5_22123",667,215,267,234
"Batde5_22124",135,43,27,26
"Batde5_8067",796,208,163,128
"Batde5_22126",159,45,31,27
"Batde5_34187",1258,387,183,99
"Batde5_85345",266,54,22,11
"Batde5_36505",219,62,31,40
"Batde5_84982",3132,1044,4686,4939
"Batde5_4477",121,33,23,28
"Batde5_34193",927,245,222,145
"Batde5_15591",1718,460,176,106
"Batde5_34195",1878,661,1791,1776
"Batde5_22138",193,48,19,22
"Batde5_84986",447,113,74,57
"Batde5_34196",388433,95851,143211,124758
"Batde5_8559",19.9302041897487,1.32035915022986,6.29812500888603,5.34748369301879
"Batde5_85342",29.6340718312264,6.71294700111834,10.0811724586978,4.40887859072254
"Batde5_34197",950,250,287,285
"Batde5_85917",55,15,125,102
"Batde5_22146",235,68,31,32
"Batde5_15601",1682,446,443,264
"Batde5_32762",5878,1808,6806,6545
"Batde5_15609",4151,1500,5509,5429
"Batde5_18559",188,48,96,78
"Batde5_85341",21,9,16,15
"Batde5_85340",16,4,6,3
"Batde5_84994",2212,681,811,731
"Batde5_34204",4767,1510,916,665
"Batde5_8061",95,30,24,17
"Batde5_15620",763,237,129,79
"Batde5_22156",80,49,10,17
"Batde5_22157",2,0,0,0
"Batde5_9285",1308,369,306,218
"Batde5_22159",146,38,16,16
"Batde5_22160",157,36.9622481435077,128,122
"Batde5_22161",365.405931831131,90.7829798851135,58.9310861502114,22.3472908586832
"Batde5_7583",0,0,0,0
"Batde5_85335",20.3690991330125,2,2,6
"Batde5_15623",4757.30786894739,1124.97554362199,584.445514036642,325.871413251865
"Batde5_22164",8.74072576564929,1.80827659459836,5.35308596442724,0.000459393986188919
"Batde5_34207",597,178,89,44
"Batde5_22166",129,62,32,31
"Batde5_22167",2464,571,1462,1486
"Batde5_85002",409,135,55,42
"Batde5_8761",2092,598,921,754
"Batde5_22171",311,101,120,70
"Batde5_22172",1276,366,1329,1244
"Batde5_85005",1456,478,677,580
"Batde5_22174",10.5234781478248,1,4.12884312186861e-05,0
"Batde5_85330",214.068358988194,55.3590310794012,101.759307595249,73.9243647731394
"Batde5_85329",41.7627801311138,9.69247017755181,9.95311386799317,18.7897209828053
"Batde5_22176",3.04127591920297,6.64157440572966,11.1470011007919,8
"Batde5_22177",53.6547069348975,18.4715279878912,19.7616990798061,33.1569589940228
"Batde5_85923",1,1,2,0
"Batde5_22179",370.451894880402,150,31,21
"Batde5_18583",1757,616,373,234
"Batde5_34210",62,32,9,8
"Batde5_8895",2.13854862110519,1.21859008179686,0,0
"Batde5_34211",314.396067357915,108.361723334006,36.6698854413255,27.1566570540326
"Batde5_7290",0,0.0188759282461622,0,0
"Batde5_7579",1.64537084700815,1.04247402484339,1.05328256030085,0
"Batde5_85928",3,3,0,2
"Batde5_7967",412,124,87,38
"Batde5_85009",490,152,102,78
"Batde5_8865",509,154,107,82
"Batde5_85929",17,7,9,2
"Batde5_85930",52,14,14,4
"Batde5_85011",328,100,579,567
"Batde5_15636",3573,1077,1921,1737
"Batde5_85013",678,186,125,49
"Batde5_18588",1311,366,430,403
"Batde5_22193",1631,494,2587,2596
"Batde5_34216",2307,777,5622,5542
"Batde5_85323",155,41,25,11
"Batde5_85015",295,89,20,34
"Batde5_22196",71,20,18,9
"Batde5_5731",192,52,29,23
"Batde5_34218",1941,688,3805,4407
"Batde5_22199",70,28,26,10
"Batde5_85934",106,37,28,19
"Batde5_18595",2248,584,1829,2049
"Batde5_85018",268,80,61,43
"Batde5_36520",354,75,75,31
"Batde5_85935",191,48,106,97
"Batde5_85321",431,103,674,765
"Batde5_18599",229,53,127,104
"Batde5_85937",1089,355,2279,2613
"Batde5_22205",318,115,40,47
"Batde5_22206",518,142,117,89
"Batde5_7046",45,14,3,2
"Batde5_22208",86,30,17,14
"Batde5_85320",131,27,16,10
"Batde5_22210",1027,312,2235,2618
"Batde5_36522",778,195,869,815
"Batde5_85022",436,108,112,114
"Batde5_85318",102,24,15,1
"Batde5_22214",554,185,359,279
"Batde5_34223",392,102,206,149
"Batde5_85941",42,8,19,12
"Batde5_85024",219,48,38,13
"Batde5_22217",354,99,41,29
"Batde5_85026",179,59,39,39
"Batde5_18600",1539,477,177,80
"Batde5_36524",1627,445,4321,5138
"Batde5_22221",953,248,1024,1065
"Batde5_34227",455,130,194,156
"Batde5_36526",5688,1512,6912,7018
"Batde5_85317",369,111,95,48
"Batde5_8648",637,176,479,343
"Batde5_7293",0,0.0188759282461622,0,0
"Batde5_85943",129.198000810954,26.8552967808808,24.3990284084631,11.4960520872842
"Batde5_9182",0,0,0,0
"Batde5_22229",10.5819297660922,1.08292241310572,0,10.4740673302744
"Batde5_85313",12,4.39223068892314,11.5273464690537,7.62833149142011
"Batde5_22231",12.298158886272,9.59582676742124,0,4.83936971201058
"Batde5_22232",2,1,0,0
"Batde5_4648",429,171,35,23
"Batde5_85033",714,226,180,87
"Batde5_8336",106,29,30,16
"Batde5_85035",1244,334,435,368
"Batde5_34231",480,109,114,60
"Batde5_85944",69,24,18,7
"Batde5_29345",889,275,97,73
"Batde5_22239",530,165,63,42
"Batde5_34232",525,161,155,170
"Batde5_34233",8045,2511,4560,5114
"Batde5_22242",87,26,18,17
"Batde5_34234",265,60,77,78
"Batde5_3263",327,106,281,310
"Batde5_9096",29,8,22,14
"Batde5_34236",841,248,1398,1477
"Batde5_85310",261,78,70,77
"Batde5_22248",54,13,5,6
"Batde5_8510",338,99,258,266
"Batde5_85950",77,26,16,9
"Batde5_34237",5197,1553,8078,8183
"Batde5_22251",230,65,31,25
"Batde5_85308",514,167,83,34
"Batde5_85951",56,16,10,9
"Batde5_22254",25.701841113728,5.40417323257876,7,2.16063028798942
"Batde5_85307",3,2,6,2
"Batde5_173",362,122,292,241
"Batde5_22257",510,151,131,108
"Batde5_15669",303,109,48,50
"Batde5_9124",295,76,76,57
"Batde5_6065",216,55,375,472
"Batde5_36530",1596,528,3804,3602
"Batde5_22262",465,148,204,198
"Batde5_85955",139,51,21,18
"Batde5_18619",1046,270,163,106
"Batde5_29352",628,213,103,62
"Batde5_8805",204,80,197,141
"Batde5_85050",746,197,96,47
"Batde5_34244",2196,735,3138,3323
"Batde5_22271",74,37,19,6
"Batde5_22272",302,84,220,205
"Batde5_22273",233,115,18,22
"Batde5_34245",37,18,6,10
"Batde5_85960",129,44,15,18
"Batde5_85303",25,5,5,4
"Batde5_85961",297,99,52,39
"Batde5_85962",378,103,68,40
"Batde5_8150",42,9,4,1
"Batde5_85053",502,153,923,952
"Batde5_22280",1147,383,135,97
"Batde5_85300",175,61,158,157
"Batde5_34246",845,227,792,817
"Batde5_22283",140,58,43,32
"Batde5_85055",109,44,29,21
"Batde5_85964",3416,1245,12541,12197
"Batde5_8528",1430,509,4529,4693
"Batde5_36532",1256,406,2855,2942
"Batde5_22288",144,28,17,18
"Batde5_18625",652,216,508,387
"Batde5_85058",742,192,115,75
"Batde5_18627",836,352,109,84
"Batde5_22291",63,15,20,15
"Batde5_85297",141,51,21,14
"Batde5_22293",259,70,37,19
"Batde5_36533",13,5,1,1
"Batde5_8525",550,138,118,62
"Batde5_85296",127,52,47,29
"Batde5_85063",325,97,71,73
"Batde5_18633",4667.94370737694,1730.51290657474,4205.99764338369,4319.5878885935
"Batde5_34253",4985.69046110768,1717.25273577551,17686.3839214152,19370.2840796886
"Batde5_85066",1477,527,1990,2019
"Batde5_22301",495,157,59,38
"Batde5_22302",29,11,5,0
"Batde5_22303",293,148,33,27
"Batde5_22304",102,38,58,29
"Batde5_15687",880,253,179,103
"Batde5_22306",179,55,29,14
"Batde5_9008",164,49,36,33
"Batde5_85070",1395,422,176,72
"Batde5_85968",207,55,346,327
"Batde5_85969",214,76,65,46
"Batde5_85071",2479,664,2395,2343
"Batde5_8544",305,87,479,400
"Batde5_22312",50,13,51,35
"Batde5_85072",448,107,68,60
"Batde5_85291",29,8,13,14
"Batde5_85073",459.332245810564,109.407694629165,1151.40713749981,890.482443204885
"Batde5_8813",3.79865647627707,2.59698118099821,0,0
"Batde5_85971",101,32,19,22
"Batde5_22318",53,29,6,4
"Batde5_22319",76,32,8,11
"Batde5_7331",4.5,1,0,1.5
"Batde5_22321",1491,438,466,321
"Batde5_85075",62,29,46,59
"Batde5_22323",73,29,21,10
"Batde5_22324",238,82,25,20
"Batde5_7345",4.5,1,0,1.5
"Batde5_22326",310,66,36,13
"Batde5_85287",2152,613,921,774
"Batde5_22328",2.26390671052812,0,2,8.63849623941577
"Batde5_85977",80,24,74,51
"Batde5_15693",1177,342,1479,1533
"Batde5_9160",94,20,40,31
"Batde5_85077",1587,487,206,155
"Batde5_85078",526,163,63,39
"Batde5_36538",154.849458680037,30.8555676455076,43.1842107974592,31.7465046110645
"Batde5_22333",3616,1073,4788,4900
"Batde5_85286",317,87,70,43
"Batde5_22335",37,11,33,44
"Batde5_36539",151,52,21,14
"Batde5_18644",3103,813,688,469
"Batde5_34263",339.150541319963,88.1444323544924,168.815789202541,131.253495388936
"Batde5_34264",2995,847,4232,4659
"Batde5_22341",110,43,89,85
"Batde5_34265",246,85,290,295
"Batde5_22343",1467,440,4172,5206
"Batde5_36544",600.349697968321,161.487071645696,1736.71278250788,1950.41571167913
"Batde5_34266",726.238560976052,232.745672030925,2575.1761261824,3044.05910502555
"Batde5_22346",27.2775736392923,6.07277579627989,14.4347393076984,9.24863728179133
"Batde5_22347",5.35844797385941,1,7,10.6968952915529
"Batde5_22348",189.845810056717,55.9247849465794,58.0756085539083,54.2839729426216
"Batde5_22349",1330,458,2042,2245
"Batde5_29368",80,39,31,27
"Batde5_8334",505,155,1239,1248
"Batde5_85281",544,183,86,47
"Batde5_15696",2270,617,384,268
"Batde5_22354",1,0,5,2
"Batde5_22355",36.4158082614372,12.2083033113571,52.4761157249502,40.5174544041589
"Batde5_85988",18,1,4,3
"Batde5_22357",32.5841917385628,10.7916966886429,16.5238842750498,10.4825455958411
"Batde5_8565",919,275,187,126
"Batde5_8609",187,51,56,42
"Batde5_34268",573,180,843,726
"Batde5_85989",80,14,26,25
"Batde5_85277",343,89,589,585
"Batde5_22363",21,6,4,8
"Batde5_18651",1029,321,161,111
"Batde5_36548",396,138,173,121
"Batde5_22366",423,143,468,447
"Batde5_85274",73,9,8,17
"Batde5_85088",132,70,16,7
"Batde5_22368",32,18,7,5
"Batde5_85992",12,2,0,1
"Batde5_8996",386,136,23,24
"Batde5_15701",1557,418,184,113
"Batde5_5653",37,12,7,3
"Batde5_22372",415,110,66,39
"Batde5_8571",1268,333,1387,1419
"Batde5_85994",76,54,4,7
"Batde5_8502",2015,745,137,98
"Batde5_6703",120,41,24,21
"Batde5_3584",324,80,120,128
"Batde5_85094",1612,540,1040,1154
"Batde5_8411",224,45,74,52
"Batde5_22380",332,110,81,50
"Batde5_22381",206.803908571521,58.327439734211,642.331739913294,765.5961207267
"Batde5_85096",205,86,31,24
"Batde5_8047",1616,484,2131,2144
"Batde5_2007",298,69,68,69
"Batde5_22385",72,46,92,96
"Batde5_22386",390,130,58,37
"Batde5_7014",333,93,133,92
"Batde5_22388",1240,390,3923,4616
"Batde5_18655",348,144,165,221
"Batde5_85269",13.5694600886428,7.23488862704361,62.2435000488547,60.2297444753876
"Batde5_34275",879.322634545462,288.935849176822,2103.8885034857,2355.23534961674
"Batde5_85999",0,1,0,0
"Batde5_22392",0,0,4,1
"Batde5_86000",12.2581761264181,1,1.1209554439622,5
"Batde5_86001",0,1.20009316999474,0,0
"Batde5_86002",0,0,0,0
"Batde5_22394",30.6789396713817,6.37423326294302,11.5964052548748,11.0642895872723
"Batde5_3908",17.7052145152035,2.57297775349157,5.57455253447906,6.983681826133
"Batde5_22396",2.3599470402705,0,0.071524189950006,0
"Batde5_34276",615,174,372,338
"Batde5_32800",162,50,48,29
"Batde5_8065",273,87,38,23
"Batde5_85104",879,246,1827,2052
"Batde5_34279",137.779859828273,61.674043523742,23.2423675911195,25.0495200082464
"Batde5_86008",325,81,72,27
"Batde5_85105",326,97,209,179
"Batde5_6715",108,27,44,59
"Batde5_4427",126,28,41,48
"Batde5_86010",785,284,676,669
"Batde5_9270",140,26,31,28
"Batde5_22406",146,50,20,15
"Batde5_22407",334,78,644,660
"Batde5_22408",58,16,25,6
"Batde5_2468",495,136,79,22
"Batde5_85108",1724,535,476,311
"Batde5_86013",581,164,754,737
"Batde5_86014",18,2,6,8
"Batde5_22414",335.365897399028,117.426270635794,1212.03057222185,1289.32160437125
"Batde5_31262",3.63422534039594,0,0,0
"Batde5_22416",0,0,0,1.42037955552798
"Batde5_85109",243.038324749557,75.428452422403,165.085343036302,196.374769521005
"Batde5_22418",12.9963236955655,8.26815923879964,12.9256628366753,7.12536679989093
"Batde5_86015",2,0,0,1
"Batde5_34283",166,47,14,12
"Batde5_34284",807,321,101,61
"Batde5_18673",3239,1087,661,401
"Batde5_22423",224,58,31,25
"Batde5_8420",1361,444,536,490
"Batde5_85114",987,242,306,277
"Batde5_18676",3519,1249,5729,5806
"Batde5_22427",945,331,3022,4033
"Batde5_7910",300,64,53,38
"Batde5_22429",1657,539,244,129
"Batde5_85260",164,64,25,24
"Batde5_36555",424,129,521,566
"Batde5_85119",1905,511,1999,2050
"Batde5_85259",71,22,54,75
"Batde5_34290",2643.25893701336,671.55290706378,9606.32782159021,12391.8149247401
"Batde5_86019",72,30,43,33
"Batde5_86020",19,12,11,5
"Batde5_85258",90,25,17,16
"Batde5_2945",193,43,28,10
"Batde5_22437",305,116,40,37
"Batde5_86022",214,76,111,118
"Batde5_8329",101,28,14,8
"Batde5_22440",157,39,13,31
"Batde5_15731",655,273,134,82
"Batde5_85257",201,52,9,11
"Batde5_22443",712,213,209,182
"Batde5_86023",120,41,172,146
"Batde5_22445",150.741062986643,123.44709293622,1123.67217840979,1365.1850752599
